S No,State_Code,State,District_Key,Cowin Key,District,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022
10,AP,Andhra Pradesh,AP_Prakasam,Prakasam,Prakasam,7449545,361213,158,3074892,3465822,908831,3172670,3366982,1062,1461043,5762985,7450760,361898,136,3074893,3465828,910039,3172676,3366983,1062,1461141,5764102,7475426,466529,155,3074945,3465923,934558,3172761,3367045,1062,1465483,5784377,7508327,430879,158,3074946,3465969,967412,3172783,3367070,1062,1468129,5814630,7519788,396022,158,3074947,3465996,978845,3172797,3367084,1062,1469550,5824670,7527618,377419,158,3074951,3466007,986660,3172805,3367091,1062,1470672,5831378,7552227,438318,159,3075036,3466076,1011115,3172912,3367138,1062,1473635,5851599,7559239,388299,156,3075038,3466096,1018105,3172924,3367148,1062,1474761,5856998,7560126,375122,152,3075038,3466102,1018986,3172927,3367151,1062,1474763,5857795,7581839,424498,158,3075186,3466139,1040514,3173000,3367263,1062,1480866,5872899,7608030,396850,158,3075228,3466173,1066629,3173036,3367303,1062,1490549,5889364,7610173,401767,157,3075229,3466179,1068765,3173039,3367307,1062,1491452,5890603,7618749,404628,158,3075229,3466191,1077329,3173045,3367313,1062,1495285,5895346,7639201,403295,159,3075267,3466233,1097701,3173077,3367361,1062,1501362,5909645,7645857,414034,159,3075267,3466245,1104345,3173085,3367365,1062,1503608,5914055,7642641,409354,159,3075267,3466238,1101136,3173081,3367362,1062,1502505,5911942,7655397,376778,154,3075267,3466288,1113842,3173108,3367385,1062,1505007,5922196,7656634,379513,154,3075273,3466291,1115070,3173112,3367390,1062,1505211,5923188,7662664,377784,154,3075273,3466304,1121087,3173122,3367393,1062,1505352,5929073,7669329,382310,155,3075273,3466313,1127743,3173128,3367396,1062,1505552,5935378,7682234,386239,156,3075274,3466338,1140622,3173144,3367406,1062,1507428,5946407
11,AP,Andhra Pradesh,AP_S.P.S. Nellore,Sri Potti Sriramulu Nellore,S.P.S. Nellore,6350682,633874,92,2691156,2962179,697347,2742398,2909869,1065,1080442,5091320,6352562,621267,89,2691156,2962183,699223,2742400,2909871,1065,1080444,5093198,6395662,632875,92,2691301,2962238,742123,2742520,2909951,1065,1080579,5136021,6404483,637878,92,2691452,2962271,750760,2742626,2910029,1065,1081060,5144216,6406420,637514,92,2691551,2962279,752590,2742677,2910085,1065,1081088,5146025,6407502,637514,92,2691554,2962284,753664,2742684,2910086,1065,1081097,5147098,6411078,744778,92,2691832,2962288,756958,2742779,2910273,1065,1081105,5148845,6411687,737285,92,2691862,2962296,757529,2742803,2910287,1065,1081122,5149005,6411689,704820,91,2691862,2962296,757531,2742803,2910287,1065,1081122,5149007,6451830,701562,92,2691902,2962352,797576,2742848,2910338,1065,1099503,5170575,6490098,704563,92,2692022,2962401,835675,2742925,2910430,1065,1119429,5188772,6493339,700557,92,2692022,2962408,838909,2742928,2910434,1065,1121388,5189941,6504339,728934,92,2692036,2962429,849874,2742948,2910448,1066,1128858,5193393,6528385,745724,92,2692103,2962476,873806,2743028,2910482,1066,1134951,5211279,6542588,721572,92,2692149,2962504,887935,2743068,2910516,1066,1138142,5222170,6533201,723830,91,2692106,2962482,878613,2743032,2910487,1066,1136314,5214705,6548373,752102,92,2692153,2962526,893694,2743080,2910530,1066,1140019,5225743,6553564,753602,92,2692193,2962535,898836,2743093,2910566,1066,1140322,5230590,6575217,748102,92,2692233,2962572,920412,2743135,2910601,1066,1140507,5251881,6585261,751604,92,2692234,2962639,930388,2743155,2910649,1066,1140533,5261692,6590579,749104,92,2692239,2962661,935679,2743173,2910658,1066,1140612,5266915
12,AP,Andhra Pradesh,AP_Srikakulam,Srikakulam,Srikakulam,5435570,146048,121,2441099,2444502,549969,2313912,2570984,701,890993,4370294,5435857,24260,33,2441105,2444506,550246,2313918,2570988,701,891021,4370552,5450306,83362,114,2441114,2444533,564659,2313934,2571008,701,891072,4384940,5462292,82342,112,2441148,2444565,576579,2313984,2571024,701,891170,4396817,5470886,75461,104,2441165,2444601,585120,2314006,2571055,701,891232,4405338,5476554,76000,100,2441179,2444616,590759,2314027,2571063,701,891282,4410954,5487776,84350,109,2441197,2444755,601824,2314127,2571120,701,891909,4421503,5497645,78141,104,2441203,2444799,611643,2314159,2571138,701,892193,4431068,5500885,69714,93,2441207,2444802,614876,2314163,2571141,701,892212,4434289,5518207,94532,123,2441221,2444827,632159,2314185,2571158,701,897799,4446022,5520950,86684,114,2441221,2444838,634891,2314192,2571162,701,898521,4448043,5521468,69988,94,2441222,2444840,635406,2314193,2571164,701,898522,4448560,5522625,92770,124,2441225,2444843,636557,2314198,2571165,701,899033,4449206,5555265,104490,121,2441228,2444929,669108,2314252,2571200,701,901248,4479631,5569759,88150,115,2441229,2444942,683588,2314263,2571203,701,903316,4492057,5556794,81750,111,2441229,2444929,670636,2314253,2571200,701,901532,4480876,5586053,105042,127,2441229,2444961,699863,2314274,2571211,701,909031,4502636,5590812,94900,121,2441234,2444969,704609,2314282,2571216,701,912360,4504066,5598879,86000,118,2441234,2444980,712665,2314289,2571220,701,915061,4509432,5606386,90060,124,2441238,2444994,720154,2314301,2571226,701,916704,4515296,5614625,83880,113,2441240,2445004,728381,2314310,2571229,701,918553,4521686
13,AP,Andhra Pradesh,AP_Visakhapatnam,Visakhapatnam,Visakhapatnam,9144759,78068,91,3914234,4086438,1144087,3979730,4019654,1286,1747162,7116055,9145607,2820,3,3914240,4086443,1144924,3979737,4019658,1286,1747279,7116786,9195455,210379,149,3914292,4086557,1194606,3979858,4019703,1286,1751601,7162222,9238746,162934,140,3914404,4086706,1237636,3980022,4019800,1286,1754893,7202100,9258546,139363,150,3914448,4086827,1257271,3980126,4019861,1286,1758880,7217884,9272594,130976,148,3914489,4086882,1271223,3980202,4019881,1286,1760299,7230483,9306180,175132,153,3914511,4086939,1304730,3980255,4019907,1286,1764270,7260095,9314752,115000,145,3914592,4086976,1313184,3980320,4019960,1286,1765245,7267623,9315628,2400,2,3914593,4086977,1314058,3980321,4019961,1286,1765489,7268255,9344169,176167,149,3914605,4087050,1342514,3980375,4019992,1286,1767451,7294757,9352686,101028,102,3914619,4087100,1350967,3980415,4020016,1286,1768083,7302627,9352987,7470,10,3914619,4087102,1351266,3980416,4020017,1286,1768085,7302926,9361839,135017,136,3914634,4087175,1360030,3980473,4020048,1286,1770461,7309392,9394778,169585,143,3914654,4087289,1392835,3980566,4020089,1286,1774850,7337920,9408672,113315,107,3914678,4087338,1406656,3980607,4020121,1286,1779083,7347520,9398767,2400,2,3914665,4087303,1396799,3980582,4020098,1286,1775837,7340922,9440122,145361,141,3914702,4087517,1437903,3980726,4020205,1286,1782669,7375138,9449895,112189,115,3914731,4087538,1447626,3980748,4020233,1286,1784213,7383301,9455433,104438,107,3914742,4087598,1453093,3980790,4020262,1286,1784625,7388379,9461524,82096,91,3914752,4087611,1459161,3980805,4020270,1286,1784968,7393672,9484330,165979,147,3914944,4087716,1481670,3980955,4020417,1286,1787222,7413822
14,AP,Andhra Pradesh,AP_Vizianagaram,Vizianagaram,Vizianagaram,4952798,87035,105,2132374,2235383,585041,2094286,2272750,722,818392,3969684,4953701,2257,6,2132374,2235383,585944,2094286,2272750,722,818577,3970402,4981839,86073,112,2132388,2235405,614046,2094305,2272767,722,820683,3995821,4994893,80427,111,2132389,2235422,627082,2094312,2272778,722,822391,4006776,5000924,77063,110,2132389,2235434,633101,2094317,2272785,722,822870,4012278,5005234,82985,100,2132391,2235439,637404,2094322,2272787,722,823419,4016039,5017800,93629,107,2132436,2235448,649916,2094365,2272798,722,824416,4027451,5023970,95029,105,2132502,2235458,656010,2094402,2272837,722,825565,4032401,5024606,14913,11,2132502,2235458,656646,2094402,2272837,722,825750,4032852,5042314,131281,108,2132584,2235524,674206,2094492,2272895,722,826271,4049379,5051555,129119,109,2132624,2235531,683400,2094521,2272913,722,826321,4058542,5052403,99054,67,2132624,2235532,684247,2094522,2272913,722,826320,4059391,5070851,146773,118,2132734,2235542,702575,2094588,2272967,722,830528,4072831,5084376,141968,111,2132769,2235549,716058,2094607,2272990,722,832232,4084209,5091205,144716,113,2132769,2235555,722881,2094609,2272994,722,833190,4089392,5085605,4652,2,2132769,2235549,717287,2094607,2272990,722,832316,4085318,5102936,143879,113,2132773,2235558,734605,2094613,2272997,722,835538,4098745,5113565,148654,112,2132786,2235576,745203,2094630,2273011,722,836121,4108642,5124805,148363,113,2132802,2235584,756419,2094641,2273024,722,836835,4119167,5129762,149584,111,2132807,2235597,761358,2094650,2273033,722,836981,4123978,5133293,148358,109,2132812,2235608,764873,2094658,2273041,722,837242,4127247
15,AP,Andhra Pradesh,AP_West Godavari,West Godavari,West Godavari,8280894,143465,242,3598878,3719844,962172,3546554,3771135,1030,1596729,6454738,8282623,87200,165,3598886,3719850,963887,3546565,3771138,1030,1596796,6456400,8309214,146196,251,3599051,3719865,990298,3546654,3771229,1030,1600739,6478900,8341001,147301,250,3599081,3719885,1022035,3546687,3771246,1030,1604993,6506419,8360201,150788,248,3599086,3719900,1041215,3546695,3771258,1030,1607829,6522783,8376160,142120,245,3599128,3719933,1057099,3546738,3771290,1030,1609858,6536705,8406998,148400,250,3599226,3719954,1087818,3546777,3771370,1030,1612760,6564398,8439307,155912,250,3599454,3719966,1119887,3546927,3771460,1030,1615329,6594114,8449642,110440,198,3599455,3719966,1130221,3546928,3771460,1030,1615987,6603791,8475805,149161,247,3599533,3719975,1156297,3546975,3771500,1030,1617987,6627722,8497930,145460,250,3599595,3719986,1178349,3547015,3771533,1030,1620815,6646332,8502424,138900,248,3599596,3719987,1182841,3547017,3771533,1030,1621397,6650244,8517951,149840,249,3599673,3719993,1198285,3547068,3771565,1030,1623039,6663776,8541477,147771,248,3599695,3719999,1221783,3547087,3771574,1030,1626570,6683771,8562129,151405,251,3599700,3720002,1242427,3547093,3771576,1030,1629745,6701248,8544329,110340,199,3599697,3719999,1224633,3547089,3771574,1030,1626987,6686206,8591375,156527,255,3599704,3720016,1271655,3547102,3771585,1030,1634613,6725216,8606896,151028,253,3599711,3720025,1287160,3547112,3771590,1030,1637283,6738063,8624059,151437,253,3599722,3720030,1304307,3547122,3771596,1030,1640720,6751789,8641098,150140,251,3599740,3720038,1321320,3547137,3771607,1030,1643980,6765388,8665767,154165,252,3599777,3720070,1345920,3547173,3771640,1030,1648329,6785587
16,AP,Andhra Pradesh,AP_Y.S.R. Kadapa,YSR District Kadapa (Cuddapah),Y.S.R. Kadapa,6024236,180800,137,2612160,2732281,679795,2560857,2782541,1037,1038178,4803191,6027414,183600,138,2612181,2732295,682938,2560873,2782560,1037,1038471,4806076,6063173,256200,138,2612364,2732513,718296,2561100,2782734,1037,1038821,4841015,6087170,249400,139,2612464,2732701,742005,2561260,2782862,1037,1039333,4860894,6095148,332200,145,2612518,2732751,749879,2561323,2782903,1037,1039538,4867244,6098903,332800,145,2612560,2732792,753551,2561382,2782927,1037,1039593,4870453,6105347,326250,144,2612599,2732857,759891,2561446,2782967,1037,1040077,4875306,6108944,333800,145,2612643,2732909,763392,2561505,2783004,1037,1040548,4877689,6109022,323100,145,2612646,2732915,763461,2561510,2783008,1037,1040548,4877765,6132262,339790,145,2612737,2733036,786489,2561647,2783083,1037,1048360,4891938,6167745,347980,144,2612853,2733207,821685,2561823,2783194,1037,1062364,4913016,6168120,222080,103,2612861,2733212,822047,2561830,2783200,1037,1062567,4913188,6186143,339660,144,2612950,2733317,839876,2561948,2783276,1037,1072457,4920840,6199378,331672,144,2613039,2733410,852929,2562052,2783354,1037,1078047,4928302,6212542,259900,121,2613088,2733502,865952,2562131,2783416,1037,1080695,4938690,6200470,239910,99,2613049,2733419,854002,2562065,2783360,1037,1078309,4929132,6229230,282700,144,2613194,2733668,882368,2562294,2783525,1037,1084130,4951879,6232994,276200,144,2613229,2733720,886045,2562350,2783556,1037,1085087,4954357,6251085,355110,143,2613293,2733880,903912,2562473,2783657,1037,1085735,4971710,6267929,357102,144,2613364,2733992,920573,2562574,2783739,1037,1086933,4987354,6279804,353210,144,2613433,2734083,932288,2562666,2783807,1037,1087888,4998225
17,AR,Arunachal Pradesh,AR_Anjaw,Anjaw,Anjaw,27868,740,3,14212,11793,1863,14340,11662,3,1680,24985,27868,0,0,14212,11793,1863,14340,11662,3,1680,24985,27868,100,1,14212,11793,1863,14340,11662,3,1680,24985,27885,700,3,14214,11795,1876,14344,11662,3,1680,25002,28071,300,3,14218,11814,2039,14354,11675,3,1680,25188,28144,400,2,14218,11831,2095,14365,11681,3,1683,25253,28164,700,3,14218,11831,2115,14365,11681,3,1683,25273,28198,100,1,14219,11835,2144,14367,11684,3,1683,25307,28198,0,0,14219,11835,2144,14367,11684,3,1683,25307,28294,800,3,14234,11860,2200,14389,11702,3,1690,25373,28331,200,2,14235,11879,2217,14401,11710,3,1690,25398,28343,300,2,14235,11885,2223,14406,11711,3,1696,25404,28343,0,0,14235,11885,2223,14406,11711,3,1696,25404,28403,100,1,14236,11896,2271,14414,11715,3,1696,25464,28403,0,0,14236,11896,2271,14414,11715,3,1696,25464,28403,0,0,14236,11896,2271,14414,11715,3,1696,25464,28403,0,0,14236,11896,2271,14414,11715,3,1696,25464,28411,100,1,14236,11896,2279,14414,11715,3,1696,25472,28469,210,2,14237,11906,2326,14419,11721,3,1696,25530,28482,100,1,14239,11906,2337,14421,11721,3,1696,25543,28533,200,2,14241,11911,2381,14424,11725,3,1696,25594
18,AR,Arunachal Pradesh,AR_Changlang,Changlang,Changlang,209315,0,0,111545,92688,5082,109802,94409,22,15652,187625,209315,0,0,111545,92688,5082,109802,94409,22,15652,187625,209379,2330,5,111547,92743,5089,109837,94431,22,15689,187636,209446,340,1,111598,92759,5089,109872,94463,22,15697,187648,209477,340,1,111625,92762,5090,109894,94471,22,15697,187653,209502,340,1,111628,92769,5105,109901,94474,22,15697,187678,209770,2760,5,111640,92964,5166,110032,94550,22,15697,187744,209832,880,3,111640,92972,5220,110038,94552,22,15697,187806,209849,0,0,111640,92972,5237,110038,94552,22,15697,187823,210121,5500,6,111703,93138,5280,110126,94693,22,15778,187869,210198,8220,8,111717,93172,5309,110153,94714,22,15780,187901,210249,1430,2,111720,93182,5347,110159,94721,22,15786,187946,210341,8230,8,111733,93252,5356,110212,94751,22,15812,187957,210372,1180,3,111737,93275,5360,110226,94764,22,15812,187967,210375,340,1,111739,93276,5360,110228,94765,22,15812,187969,210379,0,0,111744,93275,5360,110230,94767,22,15812,187968,210432,8440,8,111761,93291,5380,110250,94780,22,15813,187999,210432,0,0,111761,93291,5380,110250,94780,22,15813,187999,210452,1930,2,111762,93295,5395,110252,94783,22,15813,188019,210456,6590,7,111762,93298,5396,110254,94784,22,15813,188023,210496,2090,4,111768,93307,5421,110263,94790,22,15813,188055
19,AR,Arunachal Pradesh,AR_Upper Dibang Valley,Dibang Valley,Upper Dibang Valley,8465,0,0,4695,3331,439,5054,2971,1,313,8043,8465,0,0,4695,3331,439,5054,2971,1,313,8043,8465,600,1,4695,3331,439,5054,2971,1,313,8043,8465,0,0,4695,3331,439,5054,2971,1,313,8043,8465,500,1,4695,3331,439,5054,2971,1,313,8043,8465,0,0,4695,3331,439,5054,2971,1,313,8043,8465,0,0,4695,3331,439,5054,2971,1,313,8043,8468,400,1,4695,3331,442,5054,2971,1,313,8046,8468,0,0,4695,3331,442,5054,2971,1,313,8046,8468,800,1,4695,3331,442,5054,2971,1,313,8046,8498,0,0,4695,3351,452,5063,2982,1,313,8076,8524,0,0,4700,3352,472,5064,2987,1,313,8102,8524,0,0,4700,3352,472,5064,2987,1,313,8102,8527,200,1,4700,3355,472,5064,2990,1,316,8102,8527,0,0,4700,3355,472,5064,2990,1,316,8102,8527,0,0,4700,3355,472,5064,2990,1,316,8102,8527,0,0,4700,3355,472,5064,2990,1,316,8102,8529,400,1,4700,3357,472,5065,2991,1,316,8102,8529,0,0,4700,3357,472,5065,2991,1,316,8102,8529,0,0,4700,3357,472,5065,2991,1,316,8102,8537,600,1,4702,3358,477,5066,2993,1,316,8108
20,AR,Arunachal Pradesh,AR_East Kameng,East Kameng,East Kameng,60572,670,2,29119,26576,4877,28835,26848,12,4815,52093,60572,0,0,29119,26576,4877,28835,26848,12,4815,52093,60779,880,3,29138,26610,5031,28864,26872,12,4844,52112,60883,910,2,29143,26673,5067,28911,26893,12,4854,52124,60954,760,3,29150,26678,5126,28915,26901,12,4860,52128,60985,920,3,29156,26697,5132,28932,26909,12,4873,52133,61083,1120,2,29160,26732,5191,28953,26927,12,4876,52155,61116,690,2,29160,26732,5224,28953,26927,12,4876,52188,61116,0,0,29160,26732,5224,28953,26927,12,4876,52188,61144,680,2,29160,26735,5249,28956,26927,12,4878,52211,61146,650,1,29160,26735,5251,28956,26927,12,4878,52211,61230,940,3,29166,26742,5322,28966,26930,12,4882,52227,61234,650,1,29167,26742,5325,28967,26930,12,4882,52228,61241,650,1,29167,26744,5330,28968,26931,12,4883,52230,61250,720,2,29167,26744,5339,28968,26931,12,4883,52239,61241,0,0,29167,26744,5330,28968,26931,12,4883,52230,61291,450,2,29167,26744,5380,28968,26931,12,4883,52239,61291,400,1,29167,26744,5380,28968,26931,12,4883,52239,61302,400,1,29169,26745,5388,28969,26933,12,4885,52241,61304,400,1,29169,26745,5390,28969,26933,12,4885,52241,61304,400,1,29169,26745,5390,28969,26933,12,4885,52241
21,AR,Arunachal Pradesh,AR_East Siang,East Siang,East Siang,130870,1341,3,68528,58926,3416,65219,62212,23,10283,114518,130870,0,0,68528,58926,3416,65219,62212,23,10283,114518,130989,3111,6,68546,58972,3471,65251,62244,23,10293,114610,131126,2071,4,68557,59048,3521,65293,62289,23,10309,114665,131146,2071,4,68559,59051,3536,65295,62292,23,10310,114682,131200,1651,4,68562,59057,3581,65301,62295,23,10310,114736,131271,3221,5,68571,59099,3601,65324,62323,23,10326,114763,131306,2071,4,68573,59105,3628,65329,62326,23,10326,114798,131306,0,0,68573,59105,3628,65329,62326,23,10326,114798,131336,1341,3,68575,59126,3635,65340,62338,23,10333,114810,131350,2071,4,68578,59131,3641,65344,62342,23,10334,114821,131368,1551,3,68579,59142,3647,65348,62350,23,10336,114829,131368,0,0,68579,59142,3647,65348,62350,23,10336,114829,131377,1040,2,68579,59150,3648,65352,62354,23,10337,114833,131384,730,1,68579,59154,3651,65354,62356,23,10339,114836,131377,0,0,68579,59150,3648,65352,62354,23,10337,114833,131401,1770,3,68580,59165,3656,65364,62358,23,10340,114852,131407,1040,2,68580,59169,3658,65366,62360,23,10340,114858,131424,1040,2,68580,59174,3670,65367,62364,23,10340,114875,131434,1040,2,68581,59178,3675,65369,62367,23,10340,114885,131452,1770,3,68581,59192,3679,65376,62374,23,10342,114891
22,AR,Arunachal Pradesh,AR_Papum Pare,Itanagar Capital Complex,Papum Pare,261975,1750,4,134850,116975,10150,140299,111500,26,15444,242048,261975,0,0,134850,116975,10150,140299,111500,26,15444,242048,262343,2100,5,134895,117165,10283,140411,111623,26,15514,242217,262712,3400,7,134981,117378,10353,140515,111818,26,15617,242320,263119,3250,7,135154,117413,10552,140616,111925,26,15678,242558,263442,3040,7,135261,117521,10660,140712,112044,26,15747,242691,263910,2700,6,135357,117758,10795,140887,112202,26,15815,242869,263998,1700,5,135366,117787,10845,140903,112224,26,15825,242932,263998,0,0,135366,117787,10845,140903,112224,26,15825,242932,264109,2450,7,135377,117814,10918,140918,112247,26,15835,243023,264244,2400,6,135393,117894,10957,140949,112312,26,15862,243075,264308,3000,7,135403,117912,10993,140960,112329,26,15871,243121,264378,3100,7,135422,117930,11026,140977,112349,26,15877,243170,264434,3100,7,135430,117944,11060,140989,112359,26,15882,243221,264474,3050,7,135433,117949,11092,140993,112363,26,15886,243256,264434,0,0,135430,117944,11060,140989,112359,26,15882,243221,264534,1800,5,135442,117963,11129,141004,112375,26,15891,243307,264686,1900,6,135461,118056,11169,141045,112446,26,15947,243359,264755,1800,5,135470,118080,11205,141057,112467,26,15956,243418,264820,2300,6,135486,118102,11232,141076,112486,26,15966,243460,264869,1300,4,135492,118115,11262,141084,112497,26,15966,243506
23,AR,Arunachal Pradesh,AR_Kamle,Kamle,Kamle,16460,1100,2,9058,6469,933,8639,6888,0,964,14664,16460,0,0,9058,6469,933,8639,6888,0,964,14664,16460,0,0,9058,6469,933,8639,6888,0,964,14664,16478,220,1,9059,6469,950,8640,6888,0,964,14682,16478,0,0,9059,6469,950,8640,6888,0,964,14682,16544,1840,4,9082,6491,971,8662,6911,0,980,14705,16556,420,2,9090,6491,975,8665,6916,0,980,14709,16656,1450,5,9091,6504,1061,8671,6924,0,980,14809,16656,0,0,9091,6504,1061,8671,6924,0,980,14809,16656,0,0,9091,6504,1061,8671,6924,0,980,14809,16656,220,1,9091,6504,1061,8671,6924,0,980,14809,16656,220,1,9091,6504,1061,8671,6924,0,980,14809,16666,220,1,9092,6507,1067,8672,6927,0,980,14819,16666,0,0,9092,6507,1067,8672,6927,0,980,14819,16685,120,1,9093,6525,1067,8678,6940,0,980,14819,16666,0,0,9092,6507,1067,8672,6927,0,980,14819,16685,0,0,9093,6525,1067,8678,6940,0,980,14819,16685,0,0,9093,6525,1067,8678,6940,0,980,14819,16685,0,0,9093,6525,1067,8678,6940,0,980,14819,16712,400,1,9094,6551,1067,8700,6945,0,980,14819,16744,420,1,9096,6563,1085,8702,6957,0,980,14851
24,AR,Arunachal Pradesh,AR_Kra Daadi,Kra Daadi,Kra Daadi,12536,0,0,7336,4825,375,6383,5778,0,472,11591,12536,0,0,7336,4825,375,6383,5778,0,472,11591,12556,300,1,7336,4825,395,6383,5778,0,472,11611,12556,0,0,7336,4825,395,6383,5778,0,472,11611,12591,600,1,7336,4829,426,6386,5779,0,472,11629,12601,320,1,7337,4830,434,6387,5780,0,472,11638,12723,700,1,7386,4895,442,6390,5891,0,507,11648,12793,700,1,7415,4921,457,6427,5909,0,520,11664,12796,0,0,7415,4924,457,6429,5910,0,520,11664,12800,300,1,7416,4924,460,6430,5910,0,520,11668,12800,0,0,7416,4924,460,6430,5910,0,520,11668,12800,0,0,7416,4924,460,6430,5910,0,520,11668,12808,300,1,7416,4925,467,6431,5910,0,520,11676,12808,0,0,7416,4925,467,6431,5910,0,520,11676,12808,0,0,7416,4925,467,6431,5910,0,520,11676,12808,0,0,7416,4925,467,6431,5910,0,520,11676,12924,2400,4,7422,4946,556,6439,5929,0,527,11785,12989,500,2,7426,4954,609,6443,5937,0,528,11847,13030,300,1,7426,4954,650,6443,5937,0,528,11888,13036,300,1,7426,4954,656,6443,5937,0,528,11894,13036,0,0,7426,4954,656,6443,5937,0,528,11894
25,AR,Arunachal Pradesh,AR_Kurung Kumey,Kurung Kumey,Kurung Kumey,21981,350,1,12515,8980,486,10295,11094,106,1272,19590,21989,100,1,12519,8984,486,10300,11097,106,1280,19590,22041,350,1,12519,9024,498,10316,11121,106,1280,19602,22071,350,1,12519,9054,498,10316,11151,106,1280,19602,22225,990,3,12554,9144,527,10363,11229,106,1330,19666,22244,550,2,12554,9163,527,10378,11233,106,1330,19666,22244,0,0,12554,9163,527,10378,11233,106,1330,19666,22255,150,1,12554,9165,536,10379,11234,106,1330,19677,22255,0,0,12554,9165,536,10379,11234,106,1330,19677,22330,600,2,12556,9220,554,10402,11268,106,1330,19702,22400,500,2,12559,9287,554,10436,11304,106,1356,19702,22440,150,1,12569,9288,583,10439,11312,106,1356,19742,22440,350,1,12569,9288,583,10439,11312,106,1356,19742,22440,0,0,12569,9288,583,10439,11312,106,1356,19742,22490,150,1,12577,9292,621,10442,11321,106,1356,19792,22440,0,0,12569,9288,583,10439,11312,106,1356,19742,22531,300,1,12579,9300,652,10446,11327,106,1356,19833,22538,300,2,12579,9301,658,10447,11327,106,1356,19840,22560,150,1,12580,9304,676,10447,11331,106,1356,19862,22560,0,0,12580,9304,676,10447,11331,106,1356,19862,22577,300,1,12582,9310,685,10452,11334,106,1356,19879
